customer_id,link_cliente,link_analise_documento,data_criacao,natureza_juridica,segmento_comercial,conta_ativa_90_dias,saldo
6698707,https://www.asaas.com/customerAdminConsole/show/6698707,https://www.asaas.com/documentAnalysis/show/6698707,2025-11-12T13:17:34.000-03:00,Limitada,Corporativo,Ativo,2.80
3559337,https://www.asaas.com/customerAdminConsole/show/3559337,https://www.asaas.com/documentAnalysis/show/3559337,2024-01-06T12:52:02.000-03:00,Fisica,Empreendedor,Inativo,0.00
2296228,https://www.asaas.com/customerAdminConsole/show/2296228,https://www.asaas.com/documentAnalysis/show/2296228,2023-02-07T13:41:43.000-03:00,Fisica,Empreendedor,Inativo,0.00
5314731,https://www.asaas.com/customerAdminConsole/show/5314731,https://www.asaas.com/documentAnalysis/show/5314731,2024-12-26T14:24:55.000-03:00,Fisica,Empreendedor,Inativo,242.41
1716372,https://www.asaas.com/customerAdminConsole/show/1716372,https://www.asaas.com/documentAnalysis/show/1716372,2022-08-19T14:14:15.000-03:00,Fisica,Empreendedor,Inativo,0.00
3055694,https://www.asaas.com/customerAdminConsole/show/3055694,https://www.asaas.com/documentAnalysis/show/3055694,2023-09-15T18:24:08.000-03:00,Fisica,Empreendedor,Inativo,0.00
6243711,https://www.asaas.com/customerAdminConsole/show/6243711,https://www.asaas.com/documentAnalysis/show/6243711,2025-05-28T15:06:43.000-03:00,Fisica,Empreendedor,Ativo,91.35
4084002,https://www.asaas.com/customerAdminConsole/show/4084002,https://www.asaas.com/documentAnalysis/show/4084002,2024-05-27T15:14:44.000-03:00,MEI,Empreendedor,Inativo,0.00
1068624,https://www.asaas.com/customerAdminConsole/show/1068624,https://www.asaas.com/documentAnalysis/show/1068624,2021-08-16T17:20:55.000-03:00,Limitada,Corporativo,Inativo,0.00
5997695,https://www.asaas.com/customerAdminConsole/show/5997695,https://www.asaas.com/documentAnalysis/show/5997695,2025-04-16T15:16:51.000-03:00,Limitada,Empreendedor,Inativo,-2.75
6749941,https://www.asaas.com/customerAdminConsole/show/6749941,https://www.asaas.com/documentAnalysis/show/6749941,2025-11-29T12:45:01.000-03:00,MEI,Empreendedor,Ativo,0.00
5021445,https://www.asaas.com/customerAdminConsole/show/5021445,https://www.asaas.com/documentAnalysis/show/5021445,2024-11-08T16:51:49.000-03:00,Limitada,Empreendedor,Ativo,2564.02
3864902,https://www.asaas.com/customerAdminConsole/show/3864902,https://www.asaas.com/documentAnalysis/show/3864902,2024-04-06T08:05:51.000-03:00,Limitada,Empreendedor,Inativo,0.00
2836068,https://www.asaas.com/customerAdminConsole/show/2836068,https://www.asaas.com/documentAnalysis/show/2836068,2023-07-27T10:43:53.000-03:00,Individual,Empreendedor,Inativo,0.00
2515884,https://www.asaas.com/customerAdminConsole/show/2515884,https://www.asaas.com/documentAnalysis/show/2515884,2023-04-20T18:15:46.000-03:00,Limitada,Empreendedor,Inativo,0.00
1316365,https://www.asaas.com/customerAdminConsole/show/1316365,https://www.asaas.com/documentAnalysis/show/1316365,2022-03-12T11:42:33.000-03:00,Fisica,Empreendedor,Inativo,0.00
1953461,https://www.asaas.com/customerAdminConsole/show/1953461,https://www.asaas.com/documentAnalysis/show/1953461,2022-11-24T13:33:05.000-03:00,Fisica,Empreendedor,Inativo,0.00
3299795,https://www.asaas.com/customerAdminConsole/show/3299795,https://www.asaas.com/documentAnalysis/show/3299795,2023-11-07T14:55:41.000-03:00,Fisica,Corporativo,Inativo,0.00
2436890,https://www.asaas.com/customerAdminConsole/show/2436890,https://www.asaas.com/documentAnalysis/show/2436890,2023-03-29T08:57:30.000-03:00,Fisica,Corporativo,Inativo,75.00
1097152,https://www.asaas.com/customerAdminConsole/show/1097152,https://www.asaas.com/documentAnalysis/show/1097152,2021-09-11T23:39:48.000-03:00,Fisica,Corporativo,Inativo,0.00
617886,https://www.asaas.com/customerAdminConsole/show/617886,https://www.asaas.com/documentAnalysis/show/617886,2020-05-20T14:30:50.000-03:00,Fisica,Empreendedor,Inativo,0.00
599390,https://www.asaas.com/customerAdminConsole/show/599390,https://www.asaas.com/documentAnalysis/show/599390,2020-04-19T14:49:42.000-03:00,Fisica,Empreendedor,Inativo,0.00
6285064,https://www.asaas.com/customerAdminConsole/show/6285064,https://www.asaas.com/documentAnalysis/show/6285064,2025-06-15T10:28:43.000-03:00,Fisica,Empreendedor,Inativo,52.00
6792033,https://www.asaas.com/customerAdminConsole/show/6792033,https://www.asaas.com/documentAnalysis/show/6792033,2025-12-12T17:44:28.000-03:00,MEI,Empreendedor,Ativo,0.46
4808772,https://www.asaas.com/customerAdminConsole/show/4808772,https://www.asaas.com/documentAnalysis/show/4808772,2024-10-14T02:03:33.000-03:00,Fisica,Empreendedor,Inativo,0.00
3622609,https://www.asaas.com/customerAdminConsole/show/3622609,https://www.asaas.com/documentAnalysis/show/3622609,2024-01-22T23:12:23.000-03:00,Fisica,Empreendedor,Inativo,-9.90
6273561,https://www.asaas.com/customerAdminConsole/show/6273561,https://www.asaas.com/documentAnalysis/show/6273561,2025-06-10T01:00:13.000-03:00,Fisica,Empreendedor,Inativo,-19.25
5676271,https://www.asaas.com/customerAdminConsole/show/5676271,https://www.asaas.com/documentAnalysis/show/5676271,2025-02-22T17:24:26.000-03:00,MEI,Empreendedor,Inativo,-0.99
1864850,https://www.asaas.com/customerAdminConsole/show/1864850,https://www.asaas.com/documentAnalysis/show/1864850,2022-10-27T12:10:39.000-03:00,Fisica,Corporativo,Inativo,0.00
6379272,https://www.asaas.com/customerAdminConsole/show/6379272,https://www.asaas.com/documentAnalysis/show/6379272,2025-07-23T17:42:13.000-03:00,Fisica,Empreendedor,Inativo,0.05
6697624,https://www.asaas.com/customerAdminConsole/show/6697624,https://www.asaas.com/documentAnalysis/show/6697624,2025-11-12T08:31:11.000-03:00,Fisica,Empreendedor,Inativo,-6.60
6856350,https://www.asaas.com/customerAdminConsole/show/6856350,https://www.asaas.com/documentAnalysis/show/6856350,2026-01-05T21:49:28.000-03:00,Fisica,Empreendedor,Inativo,-1.65
6892363,https://www.asaas.com/customerAdminConsole/show/6892363,https://www.asaas.com/documentAnalysis/show/6892363,2026-01-15T15:56:48.000-03:00,Fisica,Empreendedor,Ativo,0.00
6359456,https://www.asaas.com/customerAdminConsole/show/6359456,https://www.asaas.com/documentAnalysis/show/6359456,2025-07-15T19:47:46.000-03:00,Fisica,Empreendedor,Inativo,0.30
6682814,https://www.asaas.com/customerAdminConsole/show/6682814,https://www.asaas.com/documentAnalysis/show/6682814,2025-11-06T23:13:53.000-03:00,Fisica,Empreendedor,Inativo,-1.10
2668391,https://www.asaas.com/customerAdminConsole/show/2668391,https://www.asaas.com/documentAnalysis/show/2668391,2023-06-08T10:37:37.000-03:00,Fisica,Empreendedor,Inativo,0.00
6238476,https://www.asaas.com/customerAdminConsole/show/6238476,https://www.asaas.com/documentAnalysis/show/6238476,2025-05-27T19:09:14.000-03:00,Fisica,Empreendedor,Inativo,-24.76
5461235,https://www.asaas.com/customerAdminConsole/show/5461235,https://www.asaas.com/documentAnalysis/show/5461235,2025-01-20T10:03:47.000-03:00,Fisica,Empreendedor,Inativo,0.00
2455490,https://www.asaas.com/customerAdminConsole/show/2455490,https://www.asaas.com/documentAnalysis/show/2455490,2023-04-04T09:42:04.000-03:00,Fisica,Corporativo,Inativo,0.00
4559727,https://www.asaas.com/customerAdminConsole/show/4559727,https://www.asaas.com/documentAnalysis/show/4559727,2024-09-05T11:19:49.000-03:00,Fisica,Empreendedor,Inativo,0.00
2641171,https://www.asaas.com/customerAdminConsole/show/2641171,https://www.asaas.com/documentAnalysis/show/2641171,2023-05-31T09:19:50.000-03:00,Fisica,Corporativo,Inativo,0.00
2522638,https://www.asaas.com/customerAdminConsole/show/2522638,https://www.asaas.com/documentAnalysis/show/2522638,2023-04-23T12:19:38.000-03:00,Fisica,Empreendedor,Inativo,0.00
1280333,https://www.asaas.com/customerAdminConsole/show/1280333,https://www.asaas.com/documentAnalysis/show/1280333,2022-02-15T11:37:57.000-03:00,Fisica,Corporativo,Inativo,0.00
2304151,https://www.asaas.com/customerAdminConsole/show/2304151,https://www.asaas.com/documentAnalysis/show/2304151,2023-02-09T20:05:52.000-03:00,Fisica,Empreendedor,Inativo,0.00
5034339,https://www.asaas.com/customerAdminConsole/show/5034339,https://www.asaas.com/documentAnalysis/show/5034339,2024-11-11T08:09:50.000-03:00,Fisica,Empreendedor,Inativo,0.00
1574877,https://www.asaas.com/customerAdminConsole/show/1574877,https://www.asaas.com/documentAnalysis/show/1574877,2022-06-28T19:18:14.000-03:00,Fisica,Empreendedor,Inativo,0.00
4158908,https://www.asaas.com/customerAdminConsole/show/4158908,https://www.asaas.com/documentAnalysis/show/4158908,2024-06-20T18:49:49.000-03:00,Limitada,Empreendedor,Inativo,0.00
6457559,https://www.asaas.com/customerAdminConsole/show/6457559,https://www.asaas.com/documentAnalysis/show/6457559,2025-08-21T08:27:47.000-03:00,Fisica,Empreendedor,Inativo,-0.55
1347767,https://www.asaas.com/customerAdminConsole/show/1347767,https://www.asaas.com/documentAnalysis/show/1347767,2022-03-28T20:20:59.000-03:00,Fisica,Empreendedor,Inativo,0.00
3167533,https://www.asaas.com/customerAdminConsole/show/3167533,https://www.asaas.com/documentAnalysis/show/3167533,2023-10-10T08:54:43.000-03:00,Associação,Empreendedor,Inativo,0.00
4309456,https://www.asaas.com/customerAdminConsole/show/4309456,https://www.asaas.com/documentAnalysis/show/4309456,2024-07-29T06:48:14.000-03:00,Fisica,Empreendedor,Inativo,0.00
5448333,https://www.asaas.com/customerAdminConsole/show/5448333,https://www.asaas.com/documentAnalysis/show/5448333,2025-01-17T17:47:50.000-03:00,Fisica,Empreendedor,Inativo,-17.60
5184529,https://www.asaas.com/customerAdminConsole/show/5184529,https://www.asaas.com/documentAnalysis/show/5184529,2024-12-05T09:29:22.000-03:00,Fisica,Empreendedor,Inativo,0.00
7009683,https://www.asaas.com/customerAdminConsole/show/7009683,https://www.asaas.com/documentAnalysis/show/7009683,2026-02-18T15:50:50.000-03:00,Limitada,Empreendedor,Inativo,0.00
4260796,https://www.asaas.com/customerAdminConsole/show/4260796,https://www.asaas.com/documentAnalysis/show/4260796,2024-07-20T19:22:12.000-03:00,Fisica,Corporativo,Inativo,1625.73
3273956,https://www.asaas.com/customerAdminConsole/show/3273956,https://www.asaas.com/documentAnalysis/show/3273956,2023-11-02T10:44:10.000-03:00,Fisica,Empreendedor,Inativo,0.00
1436293,https://www.asaas.com/customerAdminConsole/show/1436293,https://www.asaas.com/documentAnalysis/show/1436293,2022-05-08T11:35:48.000-03:00,Fisica,Empreendedor,Inativo,0.00
6252455,https://www.asaas.com/customerAdminConsole/show/6252455,https://www.asaas.com/documentAnalysis/show/6252455,2025-05-31T20:42:15.000-03:00,Fisica,Empreendedor,Inativo,-0.55
3163094,https://www.asaas.com/customerAdminConsole/show/3163094,https://www.asaas.com/documentAnalysis/show/3163094,2023-10-09T12:39:51.000-03:00,Fisica,Empreendedor,Inativo,0.00
5471822,https://www.asaas.com/customerAdminConsole/show/5471822,https://www.asaas.com/documentAnalysis/show/5471822,2025-01-21T21:51:43.000-03:00,Fisica,Empreendedor,Inativo,187.34
1714215,https://www.asaas.com/customerAdminConsole/show/1714215,https://www.asaas.com/documentAnalysis/show/1714215,2022-08-18T12:24:01.000-03:00,Fisica,Corporativo,Inativo,0.00
2920076,https://www.asaas.com/customerAdminConsole/show/2920076,https://www.asaas.com/documentAnalysis/show/2920076,2023-08-17T15:14:45.000-03:00,Fisica,Corporativo,Inativo,0.00
2894643,https://www.asaas.com/customerAdminConsole/show/2894643,https://www.asaas.com/documentAnalysis/show/2894643,2023-08-11T13:18:59.000-03:00,Fisica,Corporativo,Inativo,0.00
6544916,https://www.asaas.com/customerAdminConsole/show/6544916,https://www.asaas.com/documentAnalysis/show/6544916,2025-09-19T10:15:27.000-03:00,MEI,Empreendedor,Inativo,-2.75
1961516,https://www.asaas.com/customerAdminConsole/show/1961516,https://www.asaas.com/documentAnalysis/show/1961516,2022-11-28T12:41:00.000-03:00,Fisica,Negócios,Inativo,0.00
5869792,https://www.asaas.com/customerAdminConsole/show/5869792,https://www.asaas.com/documentAnalysis/show/5869792,2025-03-27T15:40:53.000-03:00,MEI,Empreendedor,Inativo,-0.78
2406397,https://www.asaas.com/customerAdminConsole/show/2406397,https://www.asaas.com/documentAnalysis/show/2406397,2023-03-17T16:50:47.000-03:00,Fisica,Corporativo,Inativo,0.00
2554806,https://www.asaas.com/customerAdminConsole/show/2554806,https://www.asaas.com/documentAnalysis/show/2554806,2023-05-03T14:31:08.000-03:00,Fisica,Corporativo,Inativo,0.00
1817655,https://www.asaas.com/customerAdminConsole/show/1817655,https://www.asaas.com/documentAnalysis/show/1817655,2022-10-05T09:10:07.000-03:00,Fisica,Corporativo,Inativo,0.00
509992,https://www.asaas.com/customerAdminConsole/show/509992,https://www.asaas.com/documentAnalysis/show/509992,2019-10-17T06:54:33.000-03:00,Fisica,Empreendedor,Inativo,0.00
5213231,https://www.asaas.com/customerAdminConsole/show/5213231,https://www.asaas.com/documentAnalysis/show/5213231,2024-12-10T06:22:42.000-03:00,Fisica,Empreendedor,Inativo,0.00
5465482,https://www.asaas.com/customerAdminConsole/show/5465482,https://www.asaas.com/documentAnalysis/show/5465482,2025-01-20T23:53:52.000-03:00,Limitada,Negócios,Inativo,0.00
204593,https://www.asaas.com/customerAdminConsole/show/204593,https://www.asaas.com/documentAnalysis/show/204593,2018-01-16T08:34:45.000-02:00,Associação,Empreendedor,Inativo,1496.01
3658775,https://www.asaas.com/customerAdminConsole/show/3658775,https://www.asaas.com/documentAnalysis/show/3658775,2024-02-02T08:23:23.000-03:00,Limitada,Empreendedor,Inativo,0.00
3609686,https://www.asaas.com/customerAdminConsole/show/3609686,https://www.asaas.com/documentAnalysis/show/3609686,2024-01-18T12:57:25.000-03:00,Limitada,Empreendedor,Inativo,0.00
3211653,https://www.asaas.com/customerAdminConsole/show/3211653,https://www.asaas.com/documentAnalysis/show/3211653,2023-10-19T22:28:40.000-03:00,Limitada,Empreendedor,Inativo,0.00
5461211,https://www.asaas.com/customerAdminConsole/show/5461211,https://www.asaas.com/documentAnalysis/show/5461211,2025-01-20T09:59:01.000-03:00,Limitada,Empreendedor,Inativo,1665.34
581398,https://www.asaas.com/customerAdminConsole/show/581398,https://www.asaas.com/documentAnalysis/show/581398,2020-03-17T15:04:25.000-03:00,Limitada,Empreendedor,Inativo,1960.88
6275091,https://www.asaas.com/customerAdminConsole/show/6275091,https://www.asaas.com/documentAnalysis/show/6275091,2025-06-10T14:37:18.000-03:00,Associação,Empreendedor,Inativo,-0.55
6314787,https://www.asaas.com/customerAdminConsole/show/6314787,https://www.asaas.com/documentAnalysis/show/6314787,2025-06-27T08:27:36.000-03:00,Limitada,Negócios,Inativo,909.64
5819425,https://www.asaas.com/customerAdminConsole/show/5819425,https://www.asaas.com/documentAnalysis/show/5819425,2025-03-18T17:17:46.000-03:00,Limitada,Empreendedor,Inativo,0.52
4790449,https://www.asaas.com/customerAdminConsole/show/4790449,https://www.asaas.com/documentAnalysis/show/4790449,2024-10-10T23:22:52.000-03:00,MEI,Empreendedor,Inativo,0.00
5501518,https://www.asaas.com/customerAdminConsole/show/5501518,https://www.asaas.com/documentAnalysis/show/5501518,2025-01-26T16:00:04.000-03:00,Fisica,Empreendedor,Inativo,0.00
6794767,https://www.asaas.com/customerAdminConsole/show/6794767,https://www.asaas.com/documentAnalysis/show/6794767,2025-12-13T19:43:24.000-03:00,Fisica,Empreendedor,Inativo,-3.30
3745105,https://www.asaas.com/customerAdminConsole/show/3745105,https://www.asaas.com/documentAnalysis/show/3745105,2024-02-29T07:32:43.000-03:00,Fisica,Empreendedor,Inativo,0.00
4767639,https://www.asaas.com/customerAdminConsole/show/4767639,https://www.asaas.com/documentAnalysis/show/4767639,2024-10-07T16:57:39.000-03:00,Limitada,Empreendedor,Inativo,0.00
6428596,https://www.asaas.com/customerAdminConsole/show/6428596,https://www.asaas.com/documentAnalysis/show/6428596,2025-08-10T18:03:56.000-03:00,Fisica,Empreendedor,Inativo,3.33
6889553,https://www.asaas.com/customerAdminConsole/show/6889553,https://www.asaas.com/documentAnalysis/show/6889553,2026-01-14T20:50:45.000-03:00,MEI,Empreendedor,Ativo,3.43
3862102,https://www.asaas.com/customerAdminConsole/show/3862102,https://www.asaas.com/documentAnalysis/show/3862102,2024-04-05T11:20:09.000-03:00,Fisica,Empreendedor,Inativo,0.00
6498810,https://www.asaas.com/customerAdminConsole/show/6498810,https://www.asaas.com/documentAnalysis/show/6498810,2025-09-04T16:37:09.000-03:00,Limitada,Empreendedor,Inativo,-1.10
2973872,https://www.asaas.com/customerAdminConsole/show/2973872,https://www.asaas.com/documentAnalysis/show/2973872,2023-08-30T11:47:57.000-03:00,Fisica,Corporativo,Inativo,0.00
5774402,https://www.asaas.com/customerAdminConsole/show/5774402,https://www.asaas.com/documentAnalysis/show/5774402,2025-03-11T14:36:54.000-03:00,Fisica,Empreendedor,Inativo,0.00
5603986,https://www.asaas.com/customerAdminConsole/show/5603986,https://www.asaas.com/documentAnalysis/show/5603986,2025-02-10T16:47:14.000-03:00,Fisica,Empreendedor,Inativo,0.00
1895945,https://www.asaas.com/customerAdminConsole/show/1895945,https://www.asaas.com/documentAnalysis/show/1895945,2022-11-10T15:35:12.000-03:00,Fisica,Empreendedor,Inativo,0.00
6025810,https://www.asaas.com/customerAdminConsole/show/6025810,https://www.asaas.com/documentAnalysis/show/6025810,2025-04-22T10:27:15.000-03:00,MEI,Empreendedor,Inativo,-6.60
1493851,https://www.asaas.com/customerAdminConsole/show/1493851,https://www.asaas.com/documentAnalysis/show/1493851,2022-06-06T15:19:17.000-03:00,Fisica,Empreendedor,Inativo,0.00
3756054,https://www.asaas.com/customerAdminConsole/show/3756054,https://www.asaas.com/documentAnalysis/show/3756054,2024-03-04T00:42:13.000-03:00,Fisica,Empreendedor,Inativo,-15.95
1220292,https://www.asaas.com/customerAdminConsole/show/1220292,https://www.asaas.com/documentAnalysis/show/1220292,2022-01-03T14:02:57.000-03:00,Fisica,Empreendedor,Inativo,0.00
6507659,https://www.asaas.com/customerAdminConsole/show/6507659,https://www.asaas.com/documentAnalysis/show/6507659,2025-09-07T21:38:56.000-03:00,Fisica,Empreendedor,Inativo,-13.75
6954787,https://www.asaas.com/customerAdminConsole/show/6954787,https://www.asaas.com/documentAnalysis/show/6954787,2026-02-02T12:00:46.000-03:00,Fisica,Empreendedor,Ativo,2.91
562849,https://www.asaas.com/customerAdminConsole/show/562849,https://www.asaas.com/documentAnalysis/show/562849,2020-02-06T11:49:31.000-03:00,Fisica,Corporativo,Inativo,0.00
3916661,https://www.asaas.com/customerAdminConsole/show/3916661,https://www.asaas.com/documentAnalysis/show/3916661,2024-04-20T04:05:15.000-03:00,Fisica,Empreendedor,Inativo,0.00
5125458,https://www.asaas.com/customerAdminConsole/show/5125458,https://www.asaas.com/documentAnalysis/show/5125458,2024-11-26T17:58:18.000-03:00,Fisica,Negócios,Inativo,0.00
1263093,https://www.asaas.com/customerAdminConsole/show/1263093,https://www.asaas.com/documentAnalysis/show/1263093,2022-02-02T16:28:13.000-03:00,Fisica,Corporativo,Inativo,0.00
2812635,https://www.asaas.com/customerAdminConsole/show/2812635,https://www.asaas.com/documentAnalysis/show/2812635,2023-07-19T13:08:32.000-03:00,Limitada,Empreendedor,Inativo,0.00
6796332,https://www.asaas.com/customerAdminConsole/show/6796332,https://www.asaas.com/documentAnalysis/show/6796332,2025-12-14T16:22:46.000-03:00,Fisica,Empreendedor,Inativo,-0.55
548630,https://www.asaas.com/customerAdminConsole/show/548630,https://www.asaas.com/documentAnalysis/show/548630,2020-01-10T13:54:24.000-03:00,Fisica,Corporativo,Inativo,0.00
6555056,https://www.asaas.com/customerAdminConsole/show/6555056,https://www.asaas.com/documentAnalysis/show/6555056,2025-09-23T09:42:29.000-03:00,Fisica,Empreendedor,Inativo,0.00
6731438,https://www.asaas.com/customerAdminConsole/show/6731438,https://www.asaas.com/documentAnalysis/show/6731438,2025-11-24T13:13:48.000-03:00,MEI,Empreendedor,Ativo,0.00
1281219,https://www.asaas.com/customerAdminConsole/show/1281219,https://www.asaas.com/documentAnalysis/show/1281219,2022-02-15T18:51:57.000-03:00,Fisica,Corporativo,Inativo,0.00
6336955,https://www.asaas.com/customerAdminConsole/show/6336955,https://www.asaas.com/documentAnalysis/show/6336955,2025-07-06T12:19:20.000-03:00,MEI,Empreendedor,Inativo,0.00
5598752,https://www.asaas.com/customerAdminConsole/show/5598752,https://www.asaas.com/documentAnalysis/show/5598752,2025-02-09T23:14:31.000-03:00,MEI,Empreendedor,Inativo,0.00
2716006,https://www.asaas.com/customerAdminConsole/show/2716006,https://www.asaas.com/documentAnalysis/show/2716006,2023-06-22T09:27:34.000-03:00,Fisica,Empreendedor,Inativo,0.00
3340792,https://www.asaas.com/customerAdminConsole/show/3340792,https://www.asaas.com/documentAnalysis/show/3340792,2023-11-15T15:27:46.000-03:00,Fisica,Empreendedor,Inativo,0.00
5968105,https://www.asaas.com/customerAdminConsole/show/5968105,https://www.asaas.com/documentAnalysis/show/5968105,2025-04-11T20:37:19.000-03:00,MEI,Empreendedor,Inativo,0.00
6246048,https://www.asaas.com/customerAdminConsole/show/6246048,https://www.asaas.com/documentAnalysis/show/6246048,2025-05-29T11:44:49.000-03:00,Fisica,Empreendedor,Inativo,-0.55
3049349,https://www.asaas.com/customerAdminConsole/show/3049349,https://www.asaas.com/documentAnalysis/show/3049349,2023-09-14T15:29:11.000-03:00,Fisica,Corporativo,Inativo,0.00
5380260,https://www.asaas.com/customerAdminConsole/show/5380260,https://www.asaas.com/documentAnalysis/show/5380260,2025-01-06T23:19:33.000-03:00,Fisica,Empreendedor,Inativo,0.00
1075014,https://www.asaas.com/customerAdminConsole/show/1075014,https://www.asaas.com/documentAnalysis/show/1075014,2021-08-23T16:54:10.000-03:00,Fisica,Corporativo,Inativo,0.00
7006467,https://www.asaas.com/customerAdminConsole/show/7006467,https://www.asaas.com/documentAnalysis/show/7006467,2026-02-17T17:18:15.000-03:00,Fisica,Empreendedor,Inativo,-0.55
6244301,https://www.asaas.com/customerAdminConsole/show/6244301,https://www.asaas.com/documentAnalysis/show/6244301,2025-05-28T17:56:45.000-03:00,Fisica,Empreendedor,Inativo,0.00
9538,https://www.asaas.com/customerAdminConsole/show/9538,https://www.asaas.com/documentAnalysis/show/9538,2014-08-29T16:53:19.000-03:00,Fisica,Empreendedor,Inativo,20.59
5351727,https://www.asaas.com/customerAdminConsole/show/5351727,https://www.asaas.com/documentAnalysis/show/5351727,2025-01-02T11:02:30.000-03:00,Fisica,Empreendedor,Inativo,0.00
2636630,https://www.asaas.com/customerAdminConsole/show/2636630,https://www.asaas.com/documentAnalysis/show/2636630,2023-05-29T17:18:24.000-03:00,Fisica,Empreendedor,Inativo,0.00
3811397,https://www.asaas.com/customerAdminConsole/show/3811397,https://www.asaas.com/documentAnalysis/show/3811397,2024-03-21T16:54:06.000-03:00,Fisica,Empreendedor,Inativo,0.00
6331906,https://www.asaas.com/customerAdminConsole/show/6331906,https://www.asaas.com/documentAnalysis/show/6331906,2025-07-03T22:29:07.000-03:00,Associação,Empreendedor,Inativo,-0.55
5584524,https://www.asaas.com/customerAdminConsole/show/5584524,https://www.asaas.com/documentAnalysis/show/5584524,2025-02-07T15:49:50.000-03:00,MEI,Empreendedor,Inativo,0.00
786549,https://www.asaas.com/customerAdminConsole/show/786549,https://www.asaas.com/documentAnalysis/show/786549,2020-09-25T00:00:00.000-03:00,MEI,Negócios,Inativo,0.00
6411942,https://www.asaas.com/customerAdminConsole/show/6411942,https://www.asaas.com/documentAnalysis/show/6411942,2025-08-04T19:35:00.000-03:00,Associação,Empreendedor,Inativo,3.12
503831,https://www.asaas.com/customerAdminConsole/show/503831,https://www.asaas.com/documentAnalysis/show/503831,2019-10-04T16:36:50.000-03:00,Limitada,Empreendedor,Inativo,0.00
886227,https://www.asaas.com/customerAdminConsole/show/886227,https://www.asaas.com/documentAnalysis/show/886227,2021-02-10T09:42:41.000-03:00,Limitada,Empreendedor,Inativo,0.00
5825382,https://www.asaas.com/customerAdminConsole/show/5825382,https://www.asaas.com/documentAnalysis/show/5825382,2025-03-19T16:38:46.000-03:00,Limitada,Empreendedor,Inativo,36.08
1431794,https://www.asaas.com/customerAdminConsole/show/1431794,https://www.asaas.com/documentAnalysis/show/1431794,2022-05-05T13:44:13.000-03:00,MEI,Empreendedor,Inativo,0.11
6489938,https://www.asaas.com/customerAdminConsole/show/6489938,https://www.asaas.com/documentAnalysis/show/6489938,2025-09-02T10:23:09.000-03:00,Fisica,Empreendedor,Ativo,0.00
1650971,https://www.asaas.com/customerAdminConsole/show/1650971,https://www.asaas.com/documentAnalysis/show/1650971,2022-07-26T14:46:55.000-03:00,Fisica,Corporativo,Inativo,0.00
941273,https://www.asaas.com/customerAdminConsole/show/941273,https://www.asaas.com/documentAnalysis/show/941273,2021-04-11T16:47:04.000-03:00,Fisica,Empreendedor,Inativo,0.00
5626513,https://www.asaas.com/customerAdminConsole/show/5626513,https://www.asaas.com/documentAnalysis/show/5626513,2025-02-13T18:43:48.000-03:00,Fisica,Empreendedor,Inativo,19.99
1551627,https://www.asaas.com/customerAdminConsole/show/1551627,https://www.asaas.com/documentAnalysis/show/1551627,2022-06-17T15:50:07.000-03:00,Fisica,Corporativo,Inativo,0.00
3933414,https://www.asaas.com/customerAdminConsole/show/3933414,https://www.asaas.com/documentAnalysis/show/3933414,2024-04-24T21:22:05.000-03:00,Fisica,Empreendedor,Inativo,5.82
6063397,https://www.asaas.com/customerAdminConsole/show/6063397,https://www.asaas.com/documentAnalysis/show/6063397,2025-04-29T10:19:14.000-03:00,Limitada,Empreendedor,Inativo,0.60
6357375,https://www.asaas.com/customerAdminConsole/show/6357375,https://www.asaas.com/documentAnalysis/show/6357375,2025-07-15T08:33:52.000-03:00,Fisica,Empreendedor,Inativo,-0.55
2385432,https://www.asaas.com/customerAdminConsole/show/2385432,https://www.asaas.com/documentAnalysis/show/2385432,2023-03-10T00:06:48.000-03:00,Fisica,Empreendedor,Inativo,0.00
1095693,https://www.asaas.com/customerAdminConsole/show/1095693,https://www.asaas.com/documentAnalysis/show/1095693,2021-09-10T11:53:26.000-03:00,Fisica,Corporativo,Inativo,0.00
6665702,https://www.asaas.com/customerAdminConsole/show/6665702,https://www.asaas.com/documentAnalysis/show/6665702,2025-11-02T09:25:29.000-03:00,Fisica,Empreendedor,Inativo,0.03
1949941,https://www.asaas.com/customerAdminConsole/show/1949941,https://www.asaas.com/documentAnalysis/show/1949941,2022-11-23T14:11:21.000-03:00,Fisica,Corporativo,Inativo,0.00
4622253,https://www.asaas.com/customerAdminConsole/show/4622253,https://www.asaas.com/documentAnalysis/show/4622253,2024-09-15T14:25:07.000-03:00,Fisica,Empreendedor,Inativo,0.00
6412220,https://www.asaas.com/customerAdminConsole/show/6412220,https://www.asaas.com/documentAnalysis/show/6412220,2025-08-04T21:11:05.000-03:00,Fisica,Empreendedor,Ativo,-13.55
4139192,https://www.asaas.com/customerAdminConsole/show/4139192,https://www.asaas.com/documentAnalysis/show/4139192,2024-06-14T16:22:41.000-03:00,Fisica,Empreendedor,Inativo,1.47
2034535,https://www.asaas.com/customerAdminConsole/show/2034535,https://www.asaas.com/documentAnalysis/show/2034535,2022-12-17T12:59:52.000-03:00,Fisica,Corporativo,Inativo,0.00
4411967,https://www.asaas.com/customerAdminConsole/show/4411967,https://www.asaas.com/documentAnalysis/show/4411967,2024-08-13T15:33:40.000-03:00,Fisica,Empreendedor,Inativo,0.00
